GZ01	GZ02	GZ03	GZ04	GZ05	GZ06	GZ07	GZ08	GZ09	GZ10	GZ11	GZ12	GZ13	GZ14	GZ15	BJ01	BJ02	BJ03	BJ04	BJ05	BJ06	BJ07	BJ08	BJ09	BJ10	BJ11	BJ12	BJ13	BJ14	BJ15	BJ16	BJ17	BJ18	BJ19	BJ20	BJ21	BJ22	BJ23	BJ24	BJ25	BJ26	BJ27	BJ28	BJ29	BJ30	BJ31	BJ32	BJ33	GZ16	GZ17	GZ18	GZ19	GZ20	GZ21	GZ22	GZ23	GZ24	GZ25	GZ26	GZ27	GZ28	GZ29
Equid_herpesvirus_2_strain_86/67	5	11	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	22	94	38	0	0	0	10	0	0	52	0	0	0	40	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Equid_herpesvirus_3_strain_AR/2007/C3A	323	51	17	35	98	18	0	0	48	53	441	1074	84	265	39	86	111	92	260	310	50	31	55	36	58	487	74	39	18	50	78	43	149	88	119	18	0	269	184	355	69	33	140	129	33	74	0	38	0	0	0	0	0	0	0	16	0	17	26	18	0	0
Equid_herpesvirus_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erwinia_phage_PEp14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erwinia_phage_phiEaH2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erwinia_phage_vB_EamM_Caitlin	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erwinia_phage_vB_EamM_Kwan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_phage_64795_ec1	0	0	3	0	24	23	64	1	3	1	1	19	3	6	0	1	0	0	0	2	1	0	4	2	0	0	0	3	0	0	0	1	0	0	0	0	7	1	13	3	37	77	8	22	92	0	0	7	0	5	0	2	0	0	0	0	2	1	0	0	78	0
Escherichia_phage_ADB-2	2	0	3	0	8	20	99	1	24	8	2	14	21	5	0	1	0	0	0	0	6	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	5	1	1	36	16	3	23	27	0	0	11	0	63	0	0	0	0	0	0	2	0	0	0	8	2
Escherichia_phage_APCEc01	0	0	0	0	3	1	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Escherichia_phage_Av-05	0	0	0	0	4	1	10	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
Escherichia_phage_bV_EcoS_AKS96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_phage_CICC_80001	0	0	4	0	55	44	151	3	4	9	1	38	22	6	1	1	0	0	0	2	3	0	7	1	2	0	0	2	0	0	0	5	0	0	0	0	9	1	17	6	72	87	9	25	147	0	0	15	2	6	1	3	0	0	0	2	3	1	0	0	166	0
Escherichia_phage_e11/2	0	0	0	0	4	1	11	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Escherichia_phage_e4/1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_phage_ECML-134	0	0	0	0	4	1	11	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Escherichia_phage_ECML-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_phage_HK639	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_phage_HK75	0	0	0	0	8	18	15	1	0	4	1	21	2	4	0	2	1	0	0	1	0	0	2	2	3	0	45	0	0	0	0	2	1	0	1	0	3	5	10	1	63	50	5	11	47	0	3	12	0	0	0	0	0	0	0	0	0	0	0	0	45	0
Escherichia_phage_HY01	0	0	0	0	4	1	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Escherichia_phage_HY03	0	0	0	0	4	1	11	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Escherichia_phage_P13374	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
Escherichia_phage_PA2	0	0	2	0	6	0	20	1	3	5	0	12	1	3	0	0	0	0	0	0	0	0	1	21	4	0	0	0	1	0	0	1	0	0	0	0	0	1	1	2	10	25	0	2	26	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	36	0
Escherichia_phage_phi191	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
Escherichia_phage_phiV10	0	0	0	0	0	0	3	0	0	0	0	0	17	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_phage_pro147	0	0	2	0	0	0	17	0	0	6	1	3	7	0	0	1	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	63	10	2	3	23	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Escherichia_phage_pro483	0	0	2	0	2	1	30	1	5	8	3	3	7	0	1	1	0	0	0	0	0	4	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	3	0	0	74	21	3	7	48	0	0	3	0	2	0	0	0	0	3	0	0	0	0	0	22	0
Escherichia_phage_slur02	0	0	0	0	4	1	9	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Escherichia_phage_slur07	0	0	0	0	4	1	10	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Escherichia_phage_slur09_genome_assembly_slu09chromosome_:_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_phage_slur14	0	0	0	0	4	1	11	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Escherichia_phage_TL-2011b	0	0	0	0	55	32	38	0	1	7	0	18	20	2	2	2	0	0	0	0	3	0	0	16	0	0	0	0	0	0	0	2	2	0	0	1	7	0	0	0	43	65	4	10	94	0	0	15	0	10	1	0	0	0	0	0	0	0	0	0	134	0
Escherichia_phage_TL-2011c	0	0	0	0	6	0	6	1	2	5	0	12	1	3	0	0	0	0	0	0	0	0	1	3	5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	7	26	0	2	20	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	36	0
Escherichia_phage_UFV-AREG1	0	0	0	0	4	1	9	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Escherichia_phage_vB_EcoM_JS09	0	0	0	0	3	1	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Escherichia_phage_vB_EcoM_PhAPEC2	0	0	0	0	4	1	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Escherichia_phage_vB_EcoM-UFV13	0	0	0	0	3	1	9	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Escherichia_phage_wV7	0	0	0	0	4	1	11	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
European_sheatfish_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
Faeces_associated_gemycircularvirus_14_isolate_4_Fec7_duck	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Falconid_herpesvirus_1_strain_S-18	1630	159	56	102	292	65	2	4	154	174	2037	3438	249	830	121	254	350	292	831	950	150	82	165	116	170	2128	239	122	67	150	242	123	445	275	361	62	6	834	553	1015	216	102	429	387	114	238	3	123	0	3	0	0	0	0	0	56	0	48	74	58	0	0
Fathead_minnow_picornavirus_strain_09-283	416	310	352	404	967	500	915	1145	422	294	163	193	440	484	198	790	183	1166	347	332	301	57	966	409	411	46	306	1648	14	1355	5407	3	1037	879	728	304	2036	3674	2821	5163	1652	305	1083	2568	3254	100	415	3547	2037	3116	1391	1205	1076	2106	2106	1050	624	912	709	1349	936	2091
Felis_catus_gammaherpesvirus_1_isolate_31286	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flock_house_virus_RNA_1	0	0	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Formica_exsecta_virus_1_isolate_Fex1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	3	1	0	2	0	1	1	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0
Friend_murine_leukemia_virus_FB29	0	0	0	0	0	2	0	0	0	1	0	3	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	5	0	1	3	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Frog_virus_3	11	10	6	21	19	15	87	27	23	11	32	41	21	68	22	8	14	15	3	61	17	9	33	4	6	2	1	16	0	19	66	0	7	11	10	4	34	263	22	152	28	5	136	145	17	11	4	6	4	24	8	4	2	7	2	6	9	15	24	36	18	4
Fruit_bat_alphaherpesvirus_1_DNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fujinami_sarcoma_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gallid_herpesvirus_2	147	98	43	48	94	59	3	0	3	92	1203	2503	100	300	104	32	251	188	673	517	15	107	92	89	62	669	355	122	40	6	101	114	293	90	242	0	0	503	339	298	144	54	406	129	18	224	0	87	0	0	0	0	0	0	0	0	0	0	78	61	0	0
Gallid_herpesvirus_3	18	7	0	1	8	14	0	0	3	3	49	273	15	57	8	1	38	5	81	62	0	22	6	2	15	56	54	16	3	0	0	25	24	20	22	2	0	76	91	43	6	1	70	13	2	26	0	10	0	0	2	3	0	0	0	0	0	1	9	5	0	0
Gamboa_mosquito_virus_strain_GW_polyprotein_gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Garlic_latent_virus	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Gayfeather_mild_mottle_virus_RNA_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gayfeather_mild_mottle_virus_RNA_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gentian_ovary_ring-spot_virus_genomic_RNAsegment_2isolate:_S	5	25	6	3	5	3	2	20	6	0	2	10	12	18	2	22	11	38	8	7	8	10	8	9	21	2	6	8	1	17	111	1	7	10	7	9	23	49	33	77	29	4	22	37	10	4	10	46	43	43	16	25	9	14	25	15	5	7	22	9	6	11
Geobacillus_virus_E2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacillus_virus_E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glypta_fumiferanae_ichnovirus_segment_C10	5172	4358	3900	4462	3639	4075	16479	6895	4615	1991	8844	8524	4490	10651	6297	2451	6265	2250	319	3384	2665	974	3475	1316	1189	940	2168	2009	1707	4818	7944	2621	1034	1784	1185	755	3306	14829	1877	6730	6405	1791	34183	39392	4056	1527	838	2284	1198	9740	1585	519	241	516	1047	883	1353	1146	7804	1533	789	499
Glypta_fumiferanae_ichnovirus_segment_C22	753	323	663	501	668	563	2536	970	520	542	1262	1551	669	1500	640	185	438	442	50	1087	665	181	570	203	296	137	150	313	102	328	1325	52	95	312	255	128	646	4393	566	2386	837	180	4539	4559	559	131	107	295	237	1074	560	73	44	61	144	131	219	335	814	450	223	48
Glypta_fumiferanae_ichnovirus_segment_C4	45	9	35	56	60	35	206	50	57	14	123	120	83	127	63	20	28	25	1	71	26	15	47	4	19	20	7	44	5	38	87	3	2	26	12	4	56	383	67	192	81	13	339	303	55	1	17	25	14	47	2	1	0	11	32	12	2	1	38	14	10	0
Glypta_fumiferanae_ichnovirus_segment_C9	43055	27324	32109	33082	15030	16340	66116	27941	24228	11085	49210	41399	16674	55254	41012	14032	38220	18646	1345	20520	22557	3746	15571	5232	4999	3598	8551	21727	7786	37822	39424	12191	6835	16907	4725	2842	13962	72376	8883	35291	23217	16713	185725	190541	23626	10041	2889	8860	4334	73891	26099	6950	1714	13619	10114	3555	34412	13753	59869	18438	7687	7423
Glypta_fumiferanae_ichnovirus_segment_D6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonia_phage_Blueberry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
Gordonia_phage_CaptainKirk2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Gordonia_phage_Cucurbita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonia_phage_Guacamole	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Gordonia_phage_Obliviate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Gordonia_phage_Utz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Graminella_nigrifrons_virus_1_isolate_Ohio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Grapevine_Algerian_latent_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gryllus_bimaculatus_nudivirus	0	0	0	0	404	911	178	305	577	46	61	91	21	192	0	112	2	0	0	140	1	96	194	80	0	0	185	86	5	0	102	0	0	1	75	0	81	372	160	151	263	209	69	68	0	0	0	431	0	0	0	0	0	0	0	0	0	0	0	0	101	0
Haemophilus_phage_HP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haemophilus_phage_HP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haloarcula_californiae_icosahedral_virus_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Halovirus_PH1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCBI8.215_virus	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hepatitis_C_virus_genotype_1	304	404	272	493	1649	649	690	935	439	251	181	130	312	336	187	809	353	1267	269	286	782	67	763	523	173	133	507	2507	49	2380	7932	64	1689	2352	1020	419	4419	4545	3033	9489	3864	456	1891	5393	7709	34	401	4924	2457	3816	1341	633	912	1183	2889	1603	544	836	1601	1078	897	1736
Hepatitis_C_virus_genotype_2	580	558	469	721	2016	915	1117	1521	634	416	255	217	567	610	260	1276	432	1921	465	453	859	98	1293	742	431	194	640	3343	53	3111	10761	80	2244	2711	1382	565	5230	6636	4733	11853	4553	622	2359	6936	8717	98	600	6759	3525	5420	2284	1405	1602	2581	3918	2101	949	1410	1978	2014	1570	3029
Hepatitis_C_virus_genotype_3genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
Hepatitis_C_virus_genotype_4genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Hepatitis_C_virus_genotype_5genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Hepatitis_C_virus_genotype_6	68	98	74	92	165	103	175	282	91	47	35	42	118	123	44	214	44	298	89	54	81	5	280	97	140	1	68	300	0	238	1039	4	181	106	155	38	368	752	490	994	361	56	269	550	581	32	85	790	511	484	245	283	192	311	430	202	108	192	172	256	160	397
Hepatitis_C_virus_genotype_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Heterobasidion_partitivirus_7_RNA_1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heterobasidion_partitivirus_7_RNA_2	0	1	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	0	0	1	7	5	6	3	0	2	5	1	0	0	3	2	1	0	0	1	0	0	0	0	0	1	0	0	1
Hibiscus_latent_Fort_Pierce_virus_genomic_RNAisolate:_J	4	23	1	5	3	0	0	12	3	0	2	4	4	7	3	14	3	33	6	2	0	0	3	5	10	0	7	9	0	14	67	3	3	5	3	0	15	37	26	55	19	3	16	25	8	1	10	33	20	10	7	10	7	11	7	8	4	7	16	4	4	6
Hibiscus_latent_Singapore_virus	397	360	340	497	1078	523	778	1128	443	284	165	153	376	448	196	880	227	1316	343	328	465	70	939	464	371	57	398	1953	26	1566	5977	20	1335	1378	853	347	3022	4032	3116	6478	2303	366	1230	3431	4804	90	445	4043	2239	3356	1443	1142	1105	2084	2537	1295	630	899	969	1385	995	2035
Hop_trefoil_cryptic_virus_2_isolate_IPP_GelbSK_segment_RNA_2	40	41	48	44	94	67	106	175	45	24	16	26	73	49	33	62	36	116	46	23	65	0	170	26	59	1	49	208	2	107	458	0	114	70	73	39	212	359	333	516	169	10	144	264	491	10	13	459	218	281	160	72	99	104	281	115	58	99	73	117	50	169
Hordeum_vulgare_endornavirus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hubei_mosquito_virus_4_strain_3mos6213_hypothetical_protein_1hypothetical_protein_2and_hypothetical_protein_3_genes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hubei_narna-like_virus_5_strain_SSZZ3007_RNA-dependent_RNA_polymerase_gene	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hubei_permutotetra-like_virus_1_strain_mosZJ32939_RdRphypothetical_protein_1and_hypothetical_protein_2_genes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
